name,latitude,longitude,stop_type,zone_name
dandumailaram,17.22996,78.76047,bus,LB Nagar
dar-ul-shifa,17.37337,78.48284,bus,Old City
dargah,17.49743,78.50448,bus,Secunderabad
darus salam,17.38299,78.46584,bus,Old City
dasarlapally,17.69591,78.58259,bus,Kukatpally
dasarlapally thanda,17.70053,78.5786,bus,Kukatpally
datha sai kshethram,17.31008,78.77292,bus,LB Nagar
dathunagar,17.32917,78.51268,bus,LB Nagar
"dbr mills, elchiguda",17.41932,78.48445,bus,Secunderabad
debbadaguda x roads,17.05079,78.47508,bus,LB Nagar
dee school,17.30209,78.5041,bus,Old City
deepthisri nagar,17.49518,78.34062,bus,Miyapur
defence colony,17.48666,78.53563,bus,Secunderabad
deshmukhi,17.33261,78.73043,bus,LB Nagar
devaryamzal,17.5717,78.5207,bus,Secunderabad
devaryamzal x roads,17.55562,78.53834,bus,Secunderabad
dharmaram,17.61973,78.80854,bus,Uppal
dharmaram,17.54932,78.6028,bus,Secunderabad
dilipur,17.09998,78.36887,bus,Old City
dilpreeth tubes,17.44489,78.56729,bus,Uppal
dilsukh nagar,17.36856,78.52493,bus,LB Nagar
dlrl,17.32803,78.47996,bus,Old City
dmc,17.57563,78.52332,bus,Secunderabad
domadugu,17.65459,78.37314,bus,Miyapur
dongala mysamma,17.57371,78.56611,bus,Secunderabad
donnaram,17.04722,78.40848,bus,Old City
doodhbowli,17.3578,78.46419,bus,Old City
doulatabad,17.70926,78.20778,bus,Miyapur
doyens colony,17.47373,78.32667,bus,Kondapur
drk college,17.54922,78.40359,bus,Kukatpally
dubai gate,17.47181,78.48433,bus,Secunderabad
dubbacherla,17.10653,78.37111,bus,Old City
duddagu,17.36518,78.07797,bus,Financial District
dulapally,17.54801,78.46191,bus,Kukatpally
dulapally x roads,17.54024,78.49088,bus,Kukatpally
dumping yard,17.52608,78.58452,bus,Secunderabad
dundigal village,17.60709,78.41612,bus,Kukatpally
dundigal village x roads,17.60617,78.40445,bus,Miyapur
durga colony,17.61298,78.36226,bus,Miyapur
durga enclave,17.41226,78.4313,bus,Banjara Hills
durga estates,17.50293,78.46977,bus,Kukatpally
durga nagar,17.34368,78.53632,bus,LB Nagar
durga nagar x roads,17.31438,78.44412,bus,Old City
dwarka nagar,17.36277,78.54355,bus,LB Nagar
east anand bagh,17.45791,78.54377,bus,Secunderabad
east maredpally,17.44808,78.50873,bus,Secunderabad
ecil gate,17.46927,78.56553,bus,Uppal
ecil x roads,17.47322,78.57066,bus,Uppal
edunagulapally,17.45879,78.23956,bus,Financial District
eerannapet,17.37433,78.23133,bus,Financial District
eligala gudem,17.56732,78.52349,bus,Secunderabad
eme canteen,17.49841,78.5266,bus,Secunderabad
eme centre,17.49655,78.52141,bus,Secunderabad
eme college,17.48468,78.51146,bus,Secunderabad
engine bowli,17.3429,78.46916,bus,Old City
enkepally,17.32364,78.31179,bus,Financial District
erragadda,17.45619,78.434,bus,Ameerpet
errakunta,17.30516,78.47425,bus,Old City
erramanzil,17.42044,78.45606,bus,Banjara Hills
esci,17.43038,78.37316,bus,HITEC City
esi hospital,17.44821,78.43783,bus,Ameerpet
evr college,17.5544,78.70357,bus,Uppal
extension,17.33002,78.40925,bus,Old City
fakeerguda,17.52792,78.81369,bus,Uppal
falak guda,17.0647,78.35149,bus,Old City
falaknuma bus station,17.33761,78.4676,bus,Old City
falaknuma railway bridge,17.32971,78.47109,bus,Old City
family quarters,17.48994,78.51259,bus,Secunderabad
fatehdarwaza,17.3541,78.46545,bus,Old City
fathe nagar,17.45917,78.44968,bus,Ameerpet
fathe nagar x roads,17.46546,78.44893,bus,Ameerpet
father balaiah nagar,17.50665,78.49429,bus,Secunderabad
fci colony,17.33208,78.56214,bus,LB Nagar
ferozguda,17.46278,78.46207,bus,Begumpet
fever hospital,17.39541,78.50227,bus,Old City
film nagar,17.41498,78.40893,bus,Jubilee Hills
flour mill,17.38771,78.42277,bus,Banjara Hills
gachibowli,17.43871,78.36361,bus,HITEC City
gachibowli stadium,17.45128,78.34529,bus,Gachibowli
gaddapotharam,17.60672,78.38363,bus,Miyapur
gaganpahad,17.29157,78.4172,bus,Old City
gagilla puram,17.60619,78.39183,bus,Miyapur
gajularamaram,17.52488,78.42326,bus,Kukatpally
gajularamaram x roads,17.51097,78.44778,bus,Kukatpally
ganapati sachitanand therta ashram,17.59621,78.40346,bus,Miyapur
ganapur,17.48994,78.21824,bus,Financial District
ganapur x roads,17.51166,78.22142,bus,Miyapur
gandham guda,17.36331,78.39088,bus,Jubilee Hills
gandhi bhavan,17.3883,78.47152,bus,Old City
gandhi hospital,17.42417,78.50176,bus,Secunderabad
gandhi hospital back,17.42364,78.50556,bus,Secunderabad
gandhi nagar,17.45408,78.51233,bus,Secunderabad
gandhi nagar badangpet,17.29418,78.53461,bus,LB Nagar
gandhi nagar ecil,17.48106,78.564,bus,Uppal
gandhi nagar jagadgirigutta,17.49158,78.43936,bus,Kukatpally
gandhi nagar kawadiguda,17.41547,78.4891,bus,Secunderabad
gandi cheruvu,17.29299,78.67247,bus,LB Nagar
gandi cheruvu x roads,17.30959,78.64773,bus,LB Nagar
gandiguda,17.23365,78.35608,bus,Old City
gandimaisamma x roads,17.57516,78.42321,bus,Kukatpally
gandipet x roads,17.38531,78.33093,bus,Financial District
ganesh nagar,17.49086,78.45109,bus,Kukatpally
ganesh nagar moula ali,17.47117,78.55375,bus,Secunderabad
ganesh temple,17.33124,78.56927,bus,LB Nagar
gangaputra colony,17.41598,78.50672,bus,Secunderabad
gangaram,17.49502,78.33007,bus,Miyapur
gattupally,17.10261,78.39376,bus,Old City
gayathri nagar,17.33753,78.53154,bus,LB Nagar
geetha nagar,17.47254,78.54645,bus,Secunderabad
geethanjali college,17.52342,78.62887,bus,Uppal
ghanpur,17.62427,78.53585,bus,Kukatpally
ghansmiya guda,17.22656,78.34771,bus,Old City
ghatkesar,17.45242,78.68224,bus,Uppal
ghatkesar snist,17.45353,78.66634,bus,Uppal
ghouse nagar,17.30529,78.46669,bus,Old City
giri nagar,17.49043,78.44191,bus,Kukatpally
girmapur,17.63367,78.45526,bus,Kukatpally
gitam university,17.55403,78.16335,bus,Miyapur
gk colony,17.48077,78.53435,bus,Secunderabad
gm college,17.40614,78.47702,bus,Banjara Hills
godhuma kunta,17.49383,78.64533,bus,Uppal
gold coast,17.27599,78.7603,bus,LB Nagar
golden farms,17.35072,78.36934,bus,Jubilee Hills
golkonda fort,17.38379,78.40338,bus,Jubilee Hills
golkonda x roads,17.41111,78.49782,bus,Secunderabad
gollaguda,17.56438,78.35758,bus,Miyapur
gollagudem,17.61465,78.8133,bus,Uppal
gollakidiki,17.36045,78.45682,bus,Old City
gollapally,17.23738,78.39921,bus,Old City
gollur village,17.17076,78.34947,bus,Old City
gomaram,17.74913,78.39522,bus,Miyapur
gopal nagar,17.52751,78.50452,bus,Secunderabad
gopalpur,17.67068,78.75395,bus,Uppal
gopanpally,17.44642,78.3069,bus,Financial District
gopi hotel,17.36938,78.45256,bus,Old City
gopularam,17.40196,78.22094,bus,Financial District
gouthami nagar,17.32544,78.57233,bus,LB Nagar
government city college,17.36932,78.47,bus,Old City
government mint,17.47107,78.60108,bus,Uppal
government press,17.36439,78.50125,bus,Old City
govt hostel,17.35076,78.34934,bus,Financial District
govt quarters,17.40188,78.38481,bus,Jubilee Hills
gowdavalli,17.61175,78.46772,bus,Kukatpally
gowdavalli x roads,17.60934,78.45727,bus,Kukatpally
gowlidody,17.42141,78.32634,bus,Financial District
gowrelly,17.36994,78.67124,bus,Uppal
gowrelly x roads,17.36661,78.67348,bus,LB Nagar
gpra quarters,17.43815,78.3582,bus,Gachibowli
grape garden,17.38791,78.3423,bus,Financial District
green park colony,17.34515,78.52656,bus,LB Nagar
greenlands,17.43521,78.45545,bus,Ameerpet
grr colony,17.49201,78.57493,bus,Uppal
gudimalkapuram,17.38574,78.43165,bus,Banjara Hills
gudur x roads,17.09243,78.47388,bus,Old City
gudurpagidyal,17.48372,78.81566,bus,Uppal
gulmohar park,17.47803,78.32003,bus,Miyapur
gummadavally,17.09428,78.57945,bus,LB Nagar
gummadidala,17.6834,78.36934,bus,Miyapur
gundla pochampally,17.569,78.49369,bus,Kukatpally
gundla pochampally stn,17.569,78.48826,bus,Kukatpally
guntapally,17.28222,78.70507,bus,LB Nagar
gurramguda village,17.30037,78.56847,bus,LB Nagar
gurramguda x roads,17.30466,78.57056,bus,LB Nagar
"gurudwara, secunderabad",17.43604,78.50039,bus,Secunderabad
gutta,17.47958,78.50693,bus,Secunderabad
guttala begumpet,17.43791,78.39999,bus,Madhapur
guvvaleti,17.37777,78.73159,bus,Uppal
habeeb colony,17.29603,78.48414,bus,Old City
habsiguda,17.42141,78.53939,bus,Uppal
hafeezpet,17.48083,78.36078,bus,Miyapur
"hakimpet, secunderabad",17.54717,78.53517,bus,Secunderabad
hal colony,17.5207,78.43172,bus,Kukatpally
hanuman nagar,17.46247,78.5513,bus,Secunderabad
hanuman temple,17.46566,78.50473,bus,Secunderabad
hanuman temple yapral,17.51306,78.54008,bus,Secunderabad
hanumapur,17.5439,78.85287,bus,Uppal
happy homes,17.35323,78.41923,bus,Old City
harerama,17.67923,78.45929,bus,Kukatpally
harijan basti,17.40241,78.38078,bus,Jubilee Hills
haripuri colony,17.35783,78.55097,bus,LB Nagar
harshaguda,17.18499,78.43848,bus,Old City
hasan nagar,17.33569,78.44662,bus,Old City
hashmabad,17.32198,78.46802,bus,Old City
hasmathpet,17.47563,78.48562,bus,Secunderabad
hasthinapuram central,17.32952,78.55364,bus,LB Nagar
hasthinapuram north,17.33267,78.55271,bus,LB Nagar
hasthinapuram south,17.3271,78.55619,bus,LB Nagar
hasthinapuram west,17.33173,78.54654,bus,LB Nagar
hatnur,17.73886,78.16865,bus,Miyapur
hayathnagar,17.32697,78.60518,bus,LB Nagar
hayathnagar bus depot,17.32491,78.5943,bus,LB Nagar
hb colony,17.4523,78.56574,bus,Uppal
hb nagar nala,17.39166,78.46119,bus,Banjara Hills
hcl colony,17.45146,78.58714,bus,Uppal
hcl x roads,17.45169,78.58139,bus,Uppal
hcu depot,17.46835,78.33117,bus,Kondapur
hcu gate no 1,17.45674,78.33973,bus,Gachibowli
hcu main gate,17.46165,78.33579,bus,Gachibowli
hcu small gate,17.45401,78.34253,bus,Gachibowli
heera moti hotel,17.50121,78.42745,bus,Kukatpally
hema nagar,17.42102,78.56446,bus,Uppal
hig bhel,17.49184,78.29772,bus,Miyapur
high court,17.36988,78.47276,bus,Old City
high court colony,17.33503,78.5849,bus,LB Nagar
himayath nagar,17.40339,78.48251,bus,Banjara Hills
himayath nagar telugu academy,17.39949,78.48649,bus,Banjara Hills
himayath sagar,17.34255,78.30898,bus,Financial District
himayath sagar village,17.32112,78.37119,bus,Old City
himayath sagar x roads,17.33884,78.31179,bus,Financial District
himmatpura,17.35787,78.47105,bus,Old City
hitech city,17.45148,78.38117,bus,HITEC City
hitech city railway station,17.47047,78.38374,bus,Kondapur
hitex,17.45621,78.37714,bus,HITEC City
hmt colony,17.50888,78.44822,bus,Kukatpally
hmt factory,17.50492,78.44968,bus,Kukatpally
hmt hills,17.50293,78.39526,bus,Kukatpally
hmt nagar,17.42413,78.54701,bus,Uppal
hmt swarnapuri colony,17.51692,78.34306,bus,Miyapur
honeywell,17.41905,78.34252,bus,Financial District
hospital,17.5039,78.14693,bus,Financial District
hostel,17.39471,78.38219,bus,Jubilee Hills
hotel markendeya,17.49989,78.42982,bus,Kukatpally
huda,17.36008,78.53695,bus,LB Nagar
huda colony manikonda,17.40331,78.3893,bus,Jubilee Hills
huda x roads,17.49519,78.33228,bus,Miyapur
husharpally,17.605,78.68421,bus,Uppal
hyderabad chemicals,17.52686,78.17236,bus,Miyapur
"hyderabad public school, begumpet",17.44255,78.4588,bus,Begumpet
hyderguda,17.39979,78.47897,bus,Banjara Hills
hyderguda x roads,17.36385,78.42813,bus,Old City
hydernagar,17.49944,78.38357,bus,Miyapur
hydershakote,17.36476,78.39544,bus,Jubilee Hills
hythabad,17.22529,78.20184,bus,Financial District
ibrahimbagh,17.37652,78.38722,bus,Jubilee Hills
ibrahimpatnam,17.18674,78.64923,bus,LB Nagar
icici park,17.66592,78.60308,bus,Secunderabad
icrisat,17.51667,78.2815,bus,Miyapur
icrisat colony,17.52517,78.29855,bus,Miyapur
ida,17.61668,78.48564,bus,Kukatpally
ida mallapur,17.46004,78.58385,bus,Uppal
ida x roads,17.53463,78.35793,bus,Miyapur
idpl colony,17.48765,78.4502,bus,Kukatpally
idpl factory,17.47137,78.43374,bus,Kukatpally
idpl water tank,17.48159,78.44903,bus,Kukatpally
ie moula ali,17.4513,78.55274,bus,Uppal
iiit,17.44496,78.35278,bus,Gachibowli
image hospital,17.44646,78.38487,bus,Madhapur
imam nagar,17.64599,78.29518,bus,Miyapur
imamguda,17.19274,78.47504,bus,Old City
inamguda,17.30639,78.70541,bus,LB Nagar
indira nagar alwal,17.49657,78.50688,bus,Secunderabad
indira nagar gachibowli,17.44124,78.35991,bus,Gachibowli
indira nagar moula ali,17.45783,78.56488,bus,Uppal
indira nagar shamshabad,17.26337,78.36539,bus,Old City
indira nagar tellapur,17.47318,78.29604,bus,Gachibowli
indira nagar yousufguda,17.42986,78.42758,bus,Ameerpet
indresam,17.56695,78.26245,bus,Miyapur
infosys,17.43871,78.34829,bus,Gachibowli
injapur,17.29891,78.58258,bus,LB Nagar
inole,17.58286,78.2531,bus,Miyapur
international bar,17.40589,78.47918,bus,Banjara Hills
irani hotel,17.39407,78.52339,bus,Uppal
is sadan,17.35224,78.50667,bus,Old City
ismail nagar,17.31056,78.46727,bus,Old City
isnapur,17.54662,78.21304,bus,Miyapur
iv phase,17.47308,78.39335,bus,Kukatpally
ivy league academy,17.57845,78.6101,bus,Secunderabad
jafarguda,17.30682,78.71978,bus,LB Nagar
jagadgirigutta,17.5016,78.42576,bus,Kukatpally
jaganguda,17.62562,78.62464,bus,Secunderabad
jahangir nagar colony,17.34171,78.55284,bus,LB Nagar
jai jawahar nagar,17.49898,78.536,bus,Secunderabad
jaihind hotel,17.3623,78.50395,bus,Old City
jail garden,17.37726,78.49322,bus,Old City
jainapally,17.46959,78.7727,bus,Uppal
jaipuri colony,17.37709,78.56913,bus,LB Nagar
jaisuryapatnam,17.27527,78.55375,bus,LB Nagar
jaitaram,17.0702,78.44114,bus,Old City
jalalpur,17.33328,78.80197,bus,LB Nagar
jalalpur bhongir,17.59637,78.71511,bus,Uppal
jalpally,17.28558,78.45094,bus,Old City
jalpally x roads,17.2832,78.47167,bus,Old City
jalwa,17.35787,78.44878,bus,Old City
jamai e osmania,17.41101,78.51783,bus,Secunderabad
jamelapet,17.49418,78.72494,bus,Uppal
james street,17.43562,78.48856,bus,Secunderabad
jana priya maha nagar,17.3177,78.524,bus,LB Nagar
janapriya shelters,17.51101,78.51904,bus,Secunderabad
janapriya township,17.44231,78.56615,bus,Uppal
jandaguda,17.07935,78.35526,bus,Old City
jandamari,17.19262,78.45466,bus,Old City
janwada,17.40196,78.25836,bus,Financial District
janwada x roads,17.41277,78.26682,bus,Financial District
jawahar colony,17.43187,78.42599,bus,Ameerpet
jawahar nagar,17.44155,78.43202,bus,Ameerpet
jaya ramnagar,17.50783,78.45951,bus,Kukatpally
jayabheri enclave,17.45749,78.37376,bus,Kondapur
jayalaxmi colony,17.51474,78.30121,bus,Miyapur
jbiet,17.33142,78.29714,bus,Financial District
jeedimetla,17.52673,78.43986,bus,Kukatpally
jeedimetla petrol pump,17.50345,78.47843,bus,Kukatpally
jeedimetla sub station,17.52268,78.44354,bus,Kukatpally
jeedimetla village,17.50846,78.47931,bus,Kukatpally
jeedipally,17.74223,78.47551,bus,Kukatpally
jillelaguda,17.33357,78.52591,bus,LB Nagar
jillelaguda x roads,17.33802,78.52291,bus,LB Nagar
jiyaguda,17.3699,78.4481,bus,Old City
jiyaguda kamela,17.37286,78.44147,bus,Old City
jiyaguda kesari hanuman temple,17.37071,78.44174,bus,Old City
jiyapally,17.50611,78.73361,bus,Uppal
jiyapally tanda,17.51016,78.74094,bus,Uppal
jj nagar,17.49053,78.57278,bus,Uppal
jnidb,17.44321,78.35533,bus,Gachibowli
jnnurm colony,17.54341,78.38009,bus,Miyapur
jntu x roads,17.4961,78.3961,bus,Kukatpally
jodimetla x roads,17.42857,78.65034,bus,Uppal
journalist colony,17.42296,78.4113,bus,Jubilee Hills
jp nagar,17.50537,78.35672,bus,Miyapur
jp nagar x roads,17.50602,78.36239,bus,Miyapur
jubilee bus station,17.4485,78.49641,bus,Secunderabad
jubilee hills checkpost,17.42667,78.41556,bus,Jubilee Hills
jukal,17.24078,78.3296,bus,Old City
juloor,17.38519,78.78458,bus,Uppal
jumerath bazar,17.37075,78.46228,bus,Old City
junior college,17.49288,78.31071,bus,Miyapur
jw city,17.5092,78.35207,bus,Miyapur
jyothi colony,17.5106,78.55486,bus,Secunderabad
jyothi milk dairy,17.55169,78.43236,bus,Kukatpally
jyothi nagar,17.50191,78.31199,bus,Miyapur
jyothi nagar mehdipatnam,17.38238,78.42947,bus,Banjara Hills
jyothishmathi engineering college,17.69084,78.58902,bus,Kukatpally
kabir nagar,17.45697,78.42236,bus,Kukatpally
kacharam village,17.25369,78.3045,bus,Financial District
kachiguda kamela,17.3875,78.50223,bus,Old City
kachiguda railway station,17.38945,78.4988,bus,Old City
kachiguda x roads,17.39078,78.48902,bus,Old City
kaiser nagar,17.54478,78.40144,bus,Kukatpally
kakatiya nagar,17.47738,78.54282,bus,Secunderabad
kalakal,17.7102,78.47569,bus,Kukatpally
kali mandir,17.3523,78.37692,bus,Jubilee Hills
kalijkhan dargah,17.33462,78.37204,bus,Jubilee Hills
kalikabar,17.37693,78.48639,bus,Old City
kalpana,17.42402,78.49256,bus,Secunderabad
kalwakole x roads,17.12484,78.37404,bus,Old City
kalyan garden,17.50314,78.54345,bus,Secunderabad
kalyan nagar,17.44439,78.43256,bus,Ameerpet
kalyan nagar borabanda,17.45162,78.42264,bus,Ameerpet
kamal talkies,17.38067,78.48632,bus,Old City
kamala nagar,17.47563,78.56782,bus,Uppal
kamalanagar,17.32977,78.5792,bus,LB Nagar
kaman,17.40951,78.43792,bus,Banjara Hills
kamela,17.4778,78.49875,bus,Secunderabad
kamineni hospital,17.3529,78.55563,bus,LB Nagar
kammaguda,17.28074,78.55205,bus,LB Nagar
kammeta village,17.38328,78.16532,bus,Financial District
kanakamamidi,17.30451,78.24738,bus,Financial District
kanakamamidi x roads,17.31319,78.24883,bus,Financial District
kandavada x roads,17.30713,78.18236,bus,Financial District
kandlakoya,17.5913,78.49285,bus,Kukatpally
kandukur x roads,17.07283,78.47397,bus,Old City
kanojiguda,17.48569,78.49544,bus,Secunderabad
kanukunta,17.69642,78.41801,bus,Miyapur
kapra x roads,17.48656,78.56652,bus,Secunderabad
kardanur,17.51501,78.23097,bus,Miyapur
karkapatla,17.68107,78.72485,bus,Uppal
karkhana,17.46139,78.50034,bus,Secunderabad
karmanghat,17.34437,78.53204,bus,LB Nagar
karmik nagar,17.44434,78.42408,bus,Ameerpet
karwan,17.37353,78.44797,bus,Old City
kasimbouli,17.28677,78.29686,bus,Financial District
kasimbouli x road,17.28435,78.29269,bus,Financial District
kasonibavi thanda,17.66856,78.53113,bus,Kukatpally
katedan,17.31211,78.43839,bus,Old City
kavadiguda,17.42501,78.48869,bus,Secunderabad
kavadipally,17.33823,78.69777,bus,LB Nagar
kaveliguda,17.24779,78.26059,bus,Financial District
kazipally,17.5715,78.3508,bus,Miyapur
kazipet,17.57976,78.73588,bus,Uppal
kc tanda,17.12748,78.41408,bus,Old City
kedia,17.30789,78.43243,bus,Old City
keerthi mahal bhel,17.49645,78.29754,bus,Miyapur
keesara,17.52497,78.66745,bus,Uppal
keesara dayara,17.51626,78.67249,bus,Uppal
keesara kaman,17.52722,78.6694,bus,Uppal
keesara x roads,17.53909,78.67262,bus,Uppal
keesaragutta,17.53314,78.6891,bus,Uppal
kesaram,17.30498,78.14998,bus,Financial District
kesaram x roads,17.52448,78.15485,bus,Miyapur
keshampet,16.95312,78.34685,bus,Old City
keshavaram,17.63282,78.64735,bus,Secunderabad
keshavaram thanda,17.6369,78.65507,bus,Secunderabad
keshavgiri,17.3229,78.48026,bus,Old City
kethireddy pally,17.27357,78.2236,bus,Financial District
kethireddy pally x roads,17.31032,78.22914,bus,Financial District
keyes high school,17.43862,78.50481,bus,Secunderabad
khairtabad,17.41357,78.46015,bus,Banjara Hills
khajaguda village,17.41809,78.37097,bus,HITEC City
khajaguda x roads,17.42276,78.382,bus,Jubilee Hills
khanapur,17.19688,78.63591,bus,LB Nagar
khanapur alur,17.30312,78.06224,bus,Financial District
khanapur gandipet,17.40382,78.31477,bus,Financial District
khilwat,17.36006,78.47135,bus,Old City
kims hospital,17.43702,78.48203,bus,Begumpet
king kothi,17.39368,78.4818,bus,Old City
kirloskar,17.59592,78.49266,bus,Kukatpally
kishanbagh,17.3594,78.44328,bus,Old City
kishanguda,17.24841,78.37419,bus,Old City
kishanguda x roads,17.25128,78.37771,bus,Old City
kismathpur village,17.33436,78.39136,bus,Old City
kistapur,17.62844,78.50598,bus,Kukatpally
kitti steel,17.44767,78.66447,bus,Uppal
kk basti,17.12553,78.34801,bus,Old City
kl reddy nagar,17.43955,78.56647,bus,Uppal
koheda village,17.28513,78.63651,bus,LB Nagar
koheda village x roads,17.28296,78.64205,bus,LB Nagar
koheda x roads,17.21967,78.60019,bus,LB Nagar
kokapet x roads,17.38611,78.35093,bus,Financial District
kokia tanda,17.64054,78.78811,bus,Uppal
kokkonda,17.72232,78.54504,bus,Kukatpally
kollapadkal,17.07978,78.36634,bus,Old City
kollur,17.43868,78.23866,bus,Financial District
kollur x roads,17.41774,78.25053,bus,Financial District
kolthur,17.65966,78.64134,bus,Secunderabad
kolthur x roads,17.62791,78.61653,bus,Secunderabad
kompally,17.53189,78.48822,bus,Kukatpally
kompally bridge,17.55689,78.49268,bus,Kukatpally
konaipally,17.02626,78.39458,bus,Old City
